region,kjønn,alder,år,statistikkvariabel,"07459: Befolkning, etter region, kjønn, alder, år og statistikkvariabel"
1832 Hemnes,2 Kvinner,F45-49 45-49 år,2025,Personer,123
1832 Hemnes,2 Kvinner,F50-54 50-54 år,2025,Personer,136
1832 Hemnes,2 Kvinner,F55-59 55-59 år,2025,Personer,154
1832 Hemnes,2 Kvinner,F60-64 60-64 år,2025,Personer,141
1832 Hemnes,2 Kvinner,F65-69 65-69 år,2025,Personer,152
1832 Hemnes,2 Kvinner,F70-74 70-74 år,2025,Personer,127
1832 Hemnes,2 Kvinner,F75-79 75-79 år,2025,Personer,128
1832 Hemnes,2 Kvinner,F80-84 80-84 år,2025,Personer,95
1832 Hemnes,2 Kvinner,F85-89 85-89 år,2025,Personer,58
1832 Hemnes,2 Kvinner,F90-94 90-94 år,2025,Personer,34
1832 Hemnes,2 Kvinner,F95-99 95-99 år,2025,Personer,13
1832 Hemnes,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,1
1832 Hemnes,1 Menn,F00-04 0-4 år,2025,Personer,90
1832 Hemnes,1 Menn,F05-09 5-9 år,2025,Personer,126
1832 Hemnes,1 Menn,F10-14 10-14 år,2025,Personer,122
1832 Hemnes,1 Menn,F15-19 15-19 år,2025,Personer,138
1832 Hemnes,1 Menn,F20-24 20-24 år,2025,Personer,122
1832 Hemnes,1 Menn,F25-29 25-29 år,2025,Personer,132
1832 Hemnes,1 Menn,F30-34 30-34 år,2025,Personer,150
1832 Hemnes,1 Menn,F35-39 35-39 år,2025,Personer,144
1832 Hemnes,1 Menn,F40-44 40-44 år,2025,Personer,116
1832 Hemnes,1 Menn,F45-49 45-49 år,2025,Personer,131
1832 Hemnes,1 Menn,F50-54 50-54 år,2025,Personer,144
1832 Hemnes,1 Menn,F55-59 55-59 år,2025,Personer,171
1832 Hemnes,1 Menn,F60-64 60-64 år,2025,Personer,164
1832 Hemnes,1 Menn,F65-69 65-69 år,2025,Personer,131
1832 Hemnes,1 Menn,F70-74 70-74 år,2025,Personer,136
1832 Hemnes,1 Menn,F75-79 75-79 år,2025,Personer,130
1832 Hemnes,1 Menn,F80-84 80-84 år,2025,Personer,77
1832 Hemnes,1 Menn,F85-89 85-89 år,2025,Personer,44
1832 Hemnes,1 Menn,F90-94 90-94 år,2025,Personer,22
1832 Hemnes,1 Menn,F95-99 95-99 år,2025,Personer,3
1832 Hemnes,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1833 Rana - Raane,2 Kvinner,F00-04 0-4 år,2025,Personer,578
1833 Rana - Raane,2 Kvinner,F05-09 5-9 år,2025,Personer,610
1833 Rana - Raane,2 Kvinner,F10-14 10-14 år,2025,Personer,672
1833 Rana - Raane,2 Kvinner,F15-19 15-19 år,2025,Personer,759
1833 Rana - Raane,2 Kvinner,F20-24 20-24 år,2025,Personer,646
1833 Rana - Raane,2 Kvinner,F25-29 25-29 år,2025,Personer,748
1833 Rana - Raane,2 Kvinner,F30-34 30-34 år,2025,Personer,858
1833 Rana - Raane,2 Kvinner,F35-39 35-39 år,2025,Personer,769
1833 Rana - Raane,2 Kvinner,F40-44 40-44 år,2025,Personer,722
1833 Rana - Raane,2 Kvinner,F45-49 45-49 år,2025,Personer,686
1833 Rana - Raane,2 Kvinner,F50-54 50-54 år,2025,Personer,886
1833 Rana - Raane,2 Kvinner,F55-59 55-59 år,2025,Personer,930
1833 Rana - Raane,2 Kvinner,F60-64 60-64 år,2025,Personer,856
1833 Rana - Raane,2 Kvinner,F65-69 65-69 år,2025,Personer,795
1833 Rana - Raane,2 Kvinner,F70-74 70-74 år,2025,Personer,650
1833 Rana - Raane,2 Kvinner,F75-79 75-79 år,2025,Personer,635
1833 Rana - Raane,2 Kvinner,F80-84 80-84 år,2025,Personer,427
1833 Rana - Raane,2 Kvinner,F85-89 85-89 år,2025,Personer,292
1833 Rana - Raane,2 Kvinner,F90-94 90-94 år,2025,Personer,135
1833 Rana - Raane,2 Kvinner,F95-99 95-99 år,2025,Personer,51
1833 Rana - Raane,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,6
1833 Rana - Raane,1 Menn,F00-04 0-4 år,2025,Personer,610
1833 Rana - Raane,1 Menn,F05-09 5-9 år,2025,Personer,627
1833 Rana - Raane,1 Menn,F10-14 10-14 år,2025,Personer,781
1833 Rana - Raane,1 Menn,F15-19 15-19 år,2025,Personer,809
1833 Rana - Raane,1 Menn,F20-24 20-24 år,2025,Personer,771
1833 Rana - Raane,1 Menn,F25-29 25-29 år,2025,Personer,895
1833 Rana - Raane,1 Menn,F30-34 30-34 år,2025,Personer,927
1833 Rana - Raane,1 Menn,F35-39 35-39 år,2025,Personer,860
1833 Rana - Raane,1 Menn,F40-44 40-44 år,2025,Personer,769
1833 Rana - Raane,1 Menn,F45-49 45-49 år,2025,Personer,744
1833 Rana - Raane,1 Menn,F50-54 50-54 år,2025,Personer,808
1833 Rana - Raane,1 Menn,F55-59 55-59 år,2025,Personer,979
1833 Rana - Raane,1 Menn,F60-64 60-64 år,2025,Personer,909
1833 Rana - Raane,1 Menn,F65-69 65-69 år,2025,Personer,755
1833 Rana - Raane,1 Menn,F70-74 70-74 år,2025,Personer,703
1833 Rana - Raane,1 Menn,F75-79 75-79 år,2025,Personer,612
1833 Rana - Raane,1 Menn,F80-84 80-84 år,2025,Personer,390
1833 Rana - Raane,1 Menn,F85-89 85-89 år,2025,Personer,184
1833 Rana - Raane,1 Menn,F90-94 90-94 år,2025,Personer,70
1833 Rana - Raane,1 Menn,F95-99 95-99 år,2025,Personer,12
1833 Rana - Raane,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,1
1834 Lurøy,2 Kvinner,F00-04 0-4 år,2025,Personer,35
1834 Lurøy,2 Kvinner,F05-09 5-9 år,2025,Personer,46
1834 Lurøy,2 Kvinner,F10-14 10-14 år,2025,Personer,59
1834 Lurøy,2 Kvinner,F15-19 15-19 år,2025,Personer,43
1834 Lurøy,2 Kvinner,F20-24 20-24 år,2025,Personer,40
1834 Lurøy,2 Kvinner,F25-29 25-29 år,2025,Personer,45
1834 Lurøy,2 Kvinner,F30-34 30-34 år,2025,Personer,62
1834 Lurøy,2 Kvinner,F35-39 35-39 år,2025,Personer,51
1834 Lurøy,2 Kvinner,F40-44 40-44 år,2025,Personer,56
1834 Lurøy,2 Kvinner,F45-49 45-49 år,2025,Personer,49
1834 Lurøy,2 Kvinner,F50-54 50-54 år,2025,Personer,66
1834 Lurøy,2 Kvinner,F55-59 55-59 år,2025,Personer,77
1834 Lurøy,2 Kvinner,F60-64 60-64 år,2025,Personer,59
1834 Lurøy,2 Kvinner,F65-69 65-69 år,2025,Personer,54
1834 Lurøy,2 Kvinner,F70-74 70-74 år,2025,Personer,63
1834 Lurøy,2 Kvinner,F75-79 75-79 år,2025,Personer,50
1834 Lurøy,2 Kvinner,F80-84 80-84 år,2025,Personer,32
1834 Lurøy,2 Kvinner,F85-89 85-89 år,2025,Personer,28
1834 Lurøy,2 Kvinner,F90-94 90-94 år,2025,Personer,19
1834 Lurøy,2 Kvinner,F95-99 95-99 år,2025,Personer,6
1834 Lurøy,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,0
1834 Lurøy,1 Menn,F00-04 0-4 år,2025,Personer,31
1834 Lurøy,1 Menn,F05-09 5-9 år,2025,Personer,46
1834 Lurøy,1 Menn,F10-14 10-14 år,2025,Personer,57
1834 Lurøy,1 Menn,F15-19 15-19 år,2025,Personer,57
1834 Lurøy,1 Menn,F20-24 20-24 år,2025,Personer,51
1834 Lurøy,1 Menn,F25-29 25-29 år,2025,Personer,56
1834 Lurøy,1 Menn,F30-34 30-34 år,2025,Personer,70
1834 Lurøy,1 Menn,F35-39 35-39 år,2025,Personer,71
1834 Lurøy,1 Menn,F40-44 40-44 år,2025,Personer,65
1834 Lurøy,1 Menn,F45-49 45-49 år,2025,Personer,55
1834 Lurøy,1 Menn,F50-54 50-54 år,2025,Personer,58
1834 Lurøy,1 Menn,F55-59 55-59 år,2025,Personer,67
1834 Lurøy,1 Menn,F60-64 60-64 år,2025,Personer,72
1834 Lurøy,1 Menn,F65-69 65-69 år,2025,Personer,63
1834 Lurøy,1 Menn,F70-74 70-74 år,2025,Personer,63
1834 Lurøy,1 Menn,F75-79 75-79 år,2025,Personer,51
1834 Lurøy,1 Menn,F80-84 80-84 år,2025,Personer,44
1834 Lurøy,1 Menn,F85-89 85-89 år,2025,Personer,22
1834 Lurøy,1 Menn,F90-94 90-94 år,2025,Personer,9
1834 Lurøy,1 Menn,F95-99 95-99 år,2025,Personer,0
1834 Lurøy,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1835 Træna,2 Kvinner,F00-04 0-4 år,2025,Personer,8
1835 Træna,2 Kvinner,F05-09 5-9 år,2025,Personer,9
1835 Træna,2 Kvinner,F10-14 10-14 år,2025,Personer,5
1835 Træna,2 Kvinner,F15-19 15-19 år,2025,Personer,10
1835 Træna,2 Kvinner,F20-24 20-24 år,2025,Personer,17
1835 Træna,2 Kvinner,F25-29 25-29 år,2025,Personer,17
1835 Træna,2 Kvinner,F30-34 30-34 år,2025,Personer,15
1835 Træna,2 Kvinner,F35-39 35-39 år,2025,Personer,16
1835 Træna,2 Kvinner,F40-44 40-44 år,2025,Personer,8
1835 Træna,2 Kvinner,F45-49 45-49 år,2025,Personer,20
1835 Træna,2 Kvinner,F50-54 50-54 år,2025,Personer,22
1835 Træna,2 Kvinner,F55-59 55-59 år,2025,Personer,22
1835 Træna,2 Kvinner,F60-64 60-64 år,2025,Personer,9
1835 Træna,2 Kvinner,F65-69 65-69 år,2025,Personer,18
1835 Træna,2 Kvinner,F70-74 70-74 år,2025,Personer,9
1835 Træna,2 Kvinner,F75-79 75-79 år,2025,Personer,10
1835 Træna,2 Kvinner,F80-84 80-84 år,2025,Personer,3
1835 Træna,2 Kvinner,F85-89 85-89 år,2025,Personer,2
1835 Træna,2 Kvinner,F90-94 90-94 år,2025,Personer,1
1835 Træna,2 Kvinner,F95-99 95-99 år,2025,Personer,0
1835 Træna,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,0
1835 Træna,1 Menn,F00-04 0-4 år,2025,Personer,16
1835 Træna,1 Menn,F05-09 5-9 år,2025,Personer,9
1835 Træna,1 Menn,F10-14 10-14 år,2025,Personer,9
1835 Træna,1 Menn,F15-19 15-19 år,2025,Personer,14
1835 Træna,1 Menn,F20-24 20-24 år,2025,Personer,16
1835 Træna,1 Menn,F25-29 25-29 år,2025,Personer,17
1835 Træna,1 Menn,F30-34 30-34 år,2025,Personer,17
1835 Træna,1 Menn,F35-39 35-39 år,2025,Personer,14
1835 Træna,1 Menn,F40-44 40-44 år,2025,Personer,19
1835 Træna,1 Menn,F45-49 45-49 år,2025,Personer,19
1835 Træna,1 Menn,F50-54 50-54 år,2025,Personer,11
1835 Træna,1 Menn,F55-59 55-59 år,2025,Personer,17
1835 Træna,1 Menn,F60-64 60-64 år,2025,Personer,16
1835 Træna,1 Menn,F65-69 65-69 år,2025,Personer,17
1835 Træna,1 Menn,F70-74 70-74 år,2025,Personer,11
1835 Træna,1 Menn,F75-79 75-79 år,2025,Personer,7
1835 Træna,1 Menn,F80-84 80-84 år,2025,Personer,10
1835 Træna,1 Menn,F85-89 85-89 år,2025,Personer,2
1835 Træna,1 Menn,F90-94 90-94 år,2025,Personer,1
1835 Træna,1 Menn,F95-99 95-99 år,2025,Personer,0
1835 Træna,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1836 Rødøy,2 Kvinner,F00-04 0-4 år,2025,Personer,19
1836 Rødøy,2 Kvinner,F05-09 5-9 år,2025,Personer,36
1836 Rødøy,2 Kvinner,F10-14 10-14 år,2025,Personer,42
1836 Rødøy,2 Kvinner,F15-19 15-19 år,2025,Personer,32
1836 Rødøy,2 Kvinner,F20-24 20-24 år,2025,Personer,37
1836 Rødøy,2 Kvinner,F25-29 25-29 år,2025,Personer,25
1836 Rødøy,2 Kvinner,F30-34 30-34 år,2025,Personer,41
1836 Rødøy,2 Kvinner,F35-39 35-39 år,2025,Personer,26
1836 Rødøy,2 Kvinner,F40-44 40-44 år,2025,Personer,28
1836 Rødøy,2 Kvinner,F45-49 45-49 år,2025,Personer,32
1836 Rødøy,2 Kvinner,F50-54 50-54 år,2025,Personer,43
1836 Rødøy,2 Kvinner,F55-59 55-59 år,2025,Personer,34
1836 Rødøy,2 Kvinner,F60-64 60-64 år,2025,Personer,31
1836 Rødøy,2 Kvinner,F65-69 65-69 år,2025,Personer,37
1836 Rødøy,2 Kvinner,F70-74 70-74 år,2025,Personer,36
1836 Rødøy,2 Kvinner,F75-79 75-79 år,2025,Personer,30
1836 Rødøy,2 Kvinner,F80-84 80-84 år,2025,Personer,25
1836 Rødøy,2 Kvinner,F85-89 85-89 år,2025,Personer,12
1836 Rødøy,2 Kvinner,F90-94 90-94 år,2025,Personer,5
1836 Rødøy,2 Kvinner,F95-99 95-99 år,2025,Personer,2
1836 Rødøy,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,0
1836 Rødøy,1 Menn,F00-04 0-4 år,2025,Personer,23
1836 Rødøy,1 Menn,F05-09 5-9 år,2025,Personer,21
1836 Rødøy,1 Menn,F10-14 10-14 år,2025,Personer,42
1836 Rødøy,1 Menn,F15-19 15-19 år,2025,Personer,31
1836 Rødøy,1 Menn,F20-24 20-24 år,2025,Personer,31
1836 Rødøy,1 Menn,F25-29 25-29 år,2025,Personer,31
1836 Rødøy,1 Menn,F30-34 30-34 år,2025,Personer,29
1836 Rødøy,1 Menn,F35-39 35-39 år,2025,Personer,26
1836 Rødøy,1 Menn,F40-44 40-44 år,2025,Personer,34
1836 Rødøy,1 Menn,F45-49 45-49 år,2025,Personer,23
1836 Rødøy,1 Menn,F50-54 50-54 år,2025,Personer,54
1836 Rødøy,1 Menn,F55-59 55-59 år,2025,Personer,40
1836 Rødøy,1 Menn,F60-64 60-64 år,2025,Personer,45
1836 Rødøy,1 Menn,F65-69 65-69 år,2025,Personer,49
1836 Rødøy,1 Menn,F70-74 70-74 år,2025,Personer,31
1836 Rødøy,1 Menn,F75-79 75-79 år,2025,Personer,44
1836 Rødøy,1 Menn,F80-84 80-84 år,2025,Personer,18
1836 Rødøy,1 Menn,F85-89 85-89 år,2025,Personer,10
1836 Rødøy,1 Menn,F90-94 90-94 år,2025,Personer,5
1836 Rødøy,1 Menn,F95-99 95-99 år,2025,Personer,0
1836 Rødøy,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1837 Meløy,2 Kvinner,F00-04 0-4 år,2025,Personer,103
1837 Meløy,2 Kvinner,F05-09 5-9 år,2025,Personer,162
1837 Meløy,2 Kvinner,F10-14 10-14 år,2025,Personer,218
1837 Meløy,2 Kvinner,F15-19 15-19 år,2025,Personer,159
1837 Meløy,2 Kvinner,F20-24 20-24 år,2025,Personer,123
1837 Meløy,2 Kvinner,F25-29 25-29 år,2025,Personer,158
1837 Meløy,2 Kvinner,F30-34 30-34 år,2025,Personer,175
1837 Meløy,2 Kvinner,F35-39 35-39 år,2025,Personer,189
1837 Meløy,2 Kvinner,F40-44 40-44 år,2025,Personer,142
1837 Meløy,2 Kvinner,F45-49 45-49 år,2025,Personer,146
1837 Meløy,2 Kvinner,F50-54 50-54 år,2025,Personer,221
1837 Meløy,2 Kvinner,F55-59 55-59 år,2025,Personer,228
1837 Meløy,2 Kvinner,F60-64 60-64 år,2025,Personer,220
1837 Meløy,2 Kvinner,F65-69 65-69 år,2025,Personer,175
1837 Meløy,2 Kvinner,F70-74 70-74 år,2025,Personer,179
1837 Meløy,2 Kvinner,F75-79 75-79 år,2025,Personer,155
1837 Meløy,2 Kvinner,F80-84 80-84 år,2025,Personer,112
1837 Meløy,2 Kvinner,F85-89 85-89 år,2025,Personer,60
1837 Meløy,2 Kvinner,F90-94 90-94 år,2025,Personer,34
1837 Meløy,2 Kvinner,F95-99 95-99 år,2025,Personer,15
1837 Meløy,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,1
1837 Meløy,1 Menn,F00-04 0-4 år,2025,Personer,141
1837 Meløy,1 Menn,F05-09 5-9 år,2025,Personer,157
1837 Meløy,1 Menn,F10-14 10-14 år,2025,Personer,186
1837 Meløy,1 Menn,F15-19 15-19 år,2025,Personer,189
1837 Meløy,1 Menn,F20-24 20-24 år,2025,Personer,175
1837 Meløy,1 Menn,F25-29 25-29 år,2025,Personer,179
1837 Meløy,1 Menn,F30-34 30-34 år,2025,Personer,178
1837 Meløy,1 Menn,F35-39 35-39 år,2025,Personer,193
1837 Meløy,1 Menn,F40-44 40-44 år,2025,Personer,178
1837 Meløy,1 Menn,F45-49 45-49 år,2025,Personer,166
1837 Meløy,1 Menn,F50-54 50-54 år,2025,Personer,183
1837 Meløy,1 Menn,F55-59 55-59 år,2025,Personer,247
1837 Meløy,1 Menn,F60-64 60-64 år,2025,Personer,204
1837 Meløy,1 Menn,F65-69 65-69 år,2025,Personer,210
1837 Meløy,1 Menn,F70-74 70-74 år,2025,Personer,205
1837 Meløy,1 Menn,F75-79 75-79 år,2025,Personer,155
1837 Meløy,1 Menn,F80-84 80-84 år,2025,Personer,95
1837 Meløy,1 Menn,F85-89 85-89 år,2025,Personer,59
1837 Meløy,1 Menn,F90-94 90-94 år,2025,Personer,24
1837 Meløy,1 Menn,F95-99 95-99 år,2025,Personer,4
1837 Meløy,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,1
1838 Gildeskål,2 Kvinner,F00-04 0-4 år,2025,Personer,33
1838 Gildeskål,2 Kvinner,F05-09 5-9 år,2025,Personer,43
1838 Gildeskål,2 Kvinner,F10-14 10-14 år,2025,Personer,51
1838 Gildeskål,2 Kvinner,F15-19 15-19 år,2025,Personer,54
1838 Gildeskål,2 Kvinner,F20-24 20-24 år,2025,Personer,49
1838 Gildeskål,2 Kvinner,F25-29 25-29 år,2025,Personer,52
1838 Gildeskål,2 Kvinner,F30-34 30-34 år,2025,Personer,45
1838 Gildeskål,2 Kvinner,F35-39 35-39 år,2025,Personer,52
1838 Gildeskål,2 Kvinner,F40-44 40-44 år,2025,Personer,58
1838 Gildeskål,2 Kvinner,F45-49 45-49 år,2025,Personer,53
1838 Gildeskål,2 Kvinner,F50-54 50-54 år,2025,Personer,67
1838 Gildeskål,2 Kvinner,F55-59 55-59 år,2025,Personer,64
1838 Gildeskål,2 Kvinner,F60-64 60-64 år,2025,Personer,82
1838 Gildeskål,2 Kvinner,F65-69 65-69 år,2025,Personer,83
1838 Gildeskål,2 Kvinner,F70-74 70-74 år,2025,Personer,73
1838 Gildeskål,2 Kvinner,F75-79 75-79 år,2025,Personer,66
1838 Gildeskål,2 Kvinner,F80-84 80-84 år,2025,Personer,39
1838 Gildeskål,2 Kvinner,F85-89 85-89 år,2025,Personer,20
1838 Gildeskål,2 Kvinner,F90-94 90-94 år,2025,Personer,12
1838 Gildeskål,2 Kvinner,F95-99 95-99 år,2025,Personer,3
1838 Gildeskål,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,0
1838 Gildeskål,1 Menn,F00-04 0-4 år,2025,Personer,37
1838 Gildeskål,1 Menn,F05-09 5-9 år,2025,Personer,36
1838 Gildeskål,1 Menn,F10-14 10-14 år,2025,Personer,44
1838 Gildeskål,1 Menn,F15-19 15-19 år,2025,Personer,53
1838 Gildeskål,1 Menn,F20-24 20-24 år,2025,Personer,50
1838 Gildeskål,1 Menn,F25-29 25-29 år,2025,Personer,62
1838 Gildeskål,1 Menn,F30-34 30-34 år,2025,Personer,47
1838 Gildeskål,1 Menn,F35-39 35-39 år,2025,Personer,50
1838 Gildeskål,1 Menn,F40-44 40-44 år,2025,Personer,49
1838 Gildeskål,1 Menn,F45-49 45-49 år,2025,Personer,71
1838 Gildeskål,1 Menn,F50-54 50-54 år,2025,Personer,73
1838 Gildeskål,1 Menn,F55-59 55-59 år,2025,Personer,65
1838 Gildeskål,1 Menn,F60-64 60-64 år,2025,Personer,85
1838 Gildeskål,1 Menn,F65-69 65-69 år,2025,Personer,82
1838 Gildeskål,1 Menn,F70-74 70-74 år,2025,Personer,77
1838 Gildeskål,1 Menn,F75-79 75-79 år,2025,Personer,68
1838 Gildeskål,1 Menn,F80-84 80-84 år,2025,Personer,29
1838 Gildeskål,1 Menn,F85-89 85-89 år,2025,Personer,19
1838 Gildeskål,1 Menn,F90-94 90-94 år,2025,Personer,6
1838 Gildeskål,1 Menn,F95-99 95-99 år,2025,Personer,1
1838 Gildeskål,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1839 Beiarn,2 Kvinner,F00-04 0-4 år,2025,Personer,19
1839 Beiarn,2 Kvinner,F05-09 5-9 år,2025,Personer,21
1839 Beiarn,2 Kvinner,F10-14 10-14 år,2025,Personer,26
1839 Beiarn,2 Kvinner,F15-19 15-19 år,2025,Personer,19
1839 Beiarn,2 Kvinner,F20-24 20-24 år,2025,Personer,21
1839 Beiarn,2 Kvinner,F25-29 25-29 år,2025,Personer,30
1839 Beiarn,2 Kvinner,F30-34 30-34 år,2025,Personer,31
1839 Beiarn,2 Kvinner,F35-39 35-39 år,2025,Personer,27
1839 Beiarn,2 Kvinner,F40-44 40-44 år,2025,Personer,26
1839 Beiarn,2 Kvinner,F45-49 45-49 år,2025,Personer,19
1839 Beiarn,2 Kvinner,F50-54 50-54 år,2025,Personer,31
1839 Beiarn,2 Kvinner,F55-59 55-59 år,2025,Personer,39
1839 Beiarn,2 Kvinner,F60-64 60-64 år,2025,Personer,45
1839 Beiarn,2 Kvinner,F65-69 65-69 år,2025,Personer,38
1839 Beiarn,2 Kvinner,F70-74 70-74 år,2025,Personer,38
1839 Beiarn,2 Kvinner,F75-79 75-79 år,2025,Personer,34
1839 Beiarn,2 Kvinner,F80-84 80-84 år,2025,Personer,25
1839 Beiarn,2 Kvinner,F85-89 85-89 år,2025,Personer,16
1839 Beiarn,2 Kvinner,F90-94 90-94 år,2025,Personer,13
1839 Beiarn,2 Kvinner,F95-99 95-99 år,2025,Personer,2
1839 Beiarn,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,0
1839 Beiarn,1 Menn,F00-04 0-4 år,2025,Personer,25
1839 Beiarn,1 Menn,F05-09 5-9 år,2025,Personer,29
1839 Beiarn,1 Menn,F10-14 10-14 år,2025,Personer,20
1839 Beiarn,1 Menn,F15-19 15-19 år,2025,Personer,16
1839 Beiarn,1 Menn,F20-24 20-24 år,2025,Personer,21
1839 Beiarn,1 Menn,F25-29 25-29 år,2025,Personer,25
1839 Beiarn,1 Menn,F30-34 30-34 år,2025,Personer,28
1839 Beiarn,1 Menn,F35-39 35-39 år,2025,Personer,26
1839 Beiarn,1 Menn,F40-44 40-44 år,2025,Personer,34
1839 Beiarn,1 Menn,F45-49 45-49 år,2025,Personer,30
1839 Beiarn,1 Menn,F50-54 50-54 år,2025,Personer,26
1839 Beiarn,1 Menn,F55-59 55-59 år,2025,Personer,37
1839 Beiarn,1 Menn,F60-64 60-64 år,2025,Personer,49
1839 Beiarn,1 Menn,F65-69 65-69 år,2025,Personer,41
1839 Beiarn,1 Menn,F70-74 70-74 år,2025,Personer,47
1839 Beiarn,1 Menn,F75-79 75-79 år,2025,Personer,36
1839 Beiarn,1 Menn,F80-84 80-84 år,2025,Personer,26
1839 Beiarn,1 Menn,F85-89 85-89 år,2025,Personer,16
1839 Beiarn,1 Menn,F90-94 90-94 år,2025,Personer,4
1839 Beiarn,1 Menn,F95-99 95-99 år,2025,Personer,3
1839 Beiarn,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1840 Saltdal,2 Kvinner,F00-04 0-4 år,2025,Personer,74
1840 Saltdal,2 Kvinner,F05-09 5-9 år,2025,Personer,127
1840 Saltdal,2 Kvinner,F10-14 10-14 år,2025,Personer,135
1840 Saltdal,2 Kvinner,F15-19 15-19 år,2025,Personer,134
1840 Saltdal,2 Kvinner,F20-24 20-24 år,2025,Personer,109
1840 Saltdal,2 Kvinner,F25-29 25-29 år,2025,Personer,96
1840 Saltdal,2 Kvinner,F30-34 30-34 år,2025,Personer,145
1840 Saltdal,2 Kvinner,F35-39 35-39 år,2025,Personer,130
1840 Saltdal,2 Kvinner,F40-44 40-44 år,2025,Personer,142
1840 Saltdal,2 Kvinner,F45-49 45-49 år,2025,Personer,140
1840 Saltdal,2 Kvinner,F50-54 50-54 år,2025,Personer,156
1840 Saltdal,2 Kvinner,F55-59 55-59 år,2025,Personer,180
1840 Saltdal,2 Kvinner,F60-64 60-64 år,2025,Personer,158
1840 Saltdal,2 Kvinner,F65-69 65-69 år,2025,Personer,155
1840 Saltdal,2 Kvinner,F70-74 70-74 år,2025,Personer,178
1840 Saltdal,2 Kvinner,F75-79 75-79 år,2025,Personer,125
1840 Saltdal,2 Kvinner,F80-84 80-84 år,2025,Personer,107
1840 Saltdal,2 Kvinner,F85-89 85-89 år,2025,Personer,53
1840 Saltdal,2 Kvinner,F90-94 90-94 år,2025,Personer,24
1840 Saltdal,2 Kvinner,F95-99 95-99 år,2025,Personer,2
1840 Saltdal,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,3
1840 Saltdal,1 Menn,F00-04 0-4 år,2025,Personer,96
1840 Saltdal,1 Menn,F05-09 5-9 år,2025,Personer,144
1840 Saltdal,1 Menn,F10-14 10-14 år,2025,Personer,151
1840 Saltdal,1 Menn,F15-19 15-19 år,2025,Personer,184
1840 Saltdal,1 Menn,F20-24 20-24 år,2025,Personer,123
1840 Saltdal,1 Menn,F25-29 25-29 år,2025,Personer,118
1840 Saltdal,1 Menn,F30-34 30-34 år,2025,Personer,122
1840 Saltdal,1 Menn,F35-39 35-39 år,2025,Personer,146
1840 Saltdal,1 Menn,F40-44 40-44 år,2025,Personer,143
1840 Saltdal,1 Menn,F45-49 45-49 år,2025,Personer,136
1840 Saltdal,1 Menn,F50-54 50-54 år,2025,Personer,156
1840 Saltdal,1 Menn,F55-59 55-59 år,2025,Personer,183
1840 Saltdal,1 Menn,F60-64 60-64 år,2025,Personer,172
1840 Saltdal,1 Menn,F65-69 65-69 år,2025,Personer,158
1840 Saltdal,1 Menn,F70-74 70-74 år,2025,Personer,140
1840 Saltdal,1 Menn,F75-79 75-79 år,2025,Personer,154
1840 Saltdal,1 Menn,F80-84 80-84 år,2025,Personer,73
1840 Saltdal,1 Menn,F85-89 85-89 år,2025,Personer,33
1840 Saltdal,1 Menn,F90-94 90-94 år,2025,Personer,12
1840 Saltdal,1 Menn,F95-99 95-99 år,2025,Personer,5
1840 Saltdal,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1841 Fauske - Fuossko,2 Kvinner,F00-04 0-4 år,2025,Personer,217
1841 Fauske - Fuossko,2 Kvinner,F05-09 5-9 år,2025,Personer,251
1841 Fauske - Fuossko,2 Kvinner,F10-14 10-14 år,2025,Personer,231
1841 Fauske - Fuossko,2 Kvinner,F15-19 15-19 år,2025,Personer,266
1841 Fauske - Fuossko,2 Kvinner,F20-24 20-24 år,2025,Personer,238
1841 Fauske - Fuossko,2 Kvinner,F25-29 25-29 år,2025,Personer,272
1841 Fauske - Fuossko,2 Kvinner,F30-34 30-34 år,2025,Personer,298
1841 Fauske - Fuossko,2 Kvinner,F35-39 35-39 år,2025,Personer,293
1841 Fauske - Fuossko,2 Kvinner,F40-44 40-44 år,2025,Personer,289
1841 Fauske - Fuossko,2 Kvinner,F45-49 45-49 år,2025,Personer,271
1841 Fauske - Fuossko,2 Kvinner,F50-54 50-54 år,2025,Personer,302
1841 Fauske - Fuossko,2 Kvinner,F55-59 55-59 år,2025,Personer,359
1841 Fauske - Fuossko,2 Kvinner,F60-64 60-64 år,2025,Personer,317
